,q,sample,Kq,angle/90,h/lo,D/lo,d/lo,liquid,a/a_smooth_Kut,Pr,P,a/a_smooth_Lab,a/a_smooth_Bor
417,312429.11,26,1964.14241399582,0.888888888888889,0.199770910461625,0.0799083641846501,0.0799083641846501,вода,1.98066396347662,1.75,101325,2.10584330547895,1.74754074402361
418,353020.44,26,2219.32719141141,0.888888888888889,0.199770910461625,0.0799083641846501,0.0799083641846501,вода,1.92127436057506,1.75,101325,2.05103427632222,1.70205729739558
419,384630.67,26,2418.05065049998,0.888888888888889,0.199770910461625,0.0799083641846501,0.0799083641846501,вода,1.8741220849148,1.75,101325,2.00642475865824,1.66503794771926
420,418827.33,26,2633.03417211547,0.888888888888889,0.199770910461625,0.0799083641846501,0.0799083641846501,вода,1.87637794271675,1.75,101325,2.01455141363892,1.67178187812206
421,455000.0,26,2860.44023992546,0.888888888888889,0.199770910461625,0.0799083641846501,0.0799083641846501,вода,1.94700983748884,1.75,101325,2.09616466161596,1.73950889072595
422,502022.22,26,3156.05397675761,0.888888888888889,0.199770910461625,0.0799083641846501,0.0799083641846501,вода,1.8479109351491,1.75,101325,1.99600673707266,1.65639251947417
423,526839.78,26,3312.07408067138,0.888888888888889,0.199770910461625,0.0799083641846501,0.0799083641846501,вода,1.85407666136243,1.75,101325,2.00589028595512,1.66459441385193
424,570895.11,26,3589.03592400148,0.888888888888889,0.199770910461625,0.0799083641846501,0.0799083641846501,вода,1.81869435250374,1.75,101325,1.97288512497341,1.6372049763622
425,602064.0,26,3784.98481892414,0.888888888888889,0.199770910461625,0.0799083641846501,0.0799083641846501,вода,1.7909596643066,1.75,101325,1.94624464014148,1.61509728555575
426,646093.33,26,4061.78320852624,0.888888888888889,0.199770910461625,0.0799083641846501,0.0799083641846501,вода,1.77459905288219,1.75,101325,1.9330078751394,1.60411271414913
427,675734.67,26,4248.12888259506,0.888888888888889,0.199770910461625,0.0799083641846501,0.0799083641846501,вода,1.780899528928,1.75,101325,1.9427734591749,1.61221671502461
428,711619.22,26,4473.72363163158,0.888888888888889,0.199770910461625,0.0799083641846501,0.0799083641846501,вода,1.74012469950171,1.75,101325,1.90156932578586,1.57802333428626
429,767894.44,26,4827.50803558468,0.888888888888889,0.199770910461625,0.0799083641846501,0.0799083641846501,вода,1.74717840176991,1.75,101325,1.91412739628813,1.58844468891029
430,804525.56,26,5057.79623268696,0.888888888888889,0.199770910461625,0.0799083641846501,0.0799083641846501,вода,1.6634801699729,1.75,101325,1.82526457775005,1.5147015971902
431,840445.67,26,5283.61453612992,0.888888888888889,0.199770910461625,0.0799083641846501,0.0799083641846501,вода,1.70026179015122,1.75,101325,1.86834175250146,1.55044932724194
432,911533.33,26,5730.52003772584,0.888888888888889,0.199770910461625,0.0799083641846501,0.0799083641846501,вода,1.66874002383385,1.75,101325,1.83867358490771,1.52582910429576
433,961826.67,26,6046.69826527804,0.888888888888889,0.199770910461625,0.0799083641846501,0.0799083641846501,вода,1.61424184953301,1.75,101325,1.78181262655721,1.47864285772025
434,1005610.0,26,6321.95013114603,0.888888888888889,0.199770910461625,0.0799083641846501,0.0799083641846501,вода,1.58513385847052,1.75,101325,1.75228118629617,1.45413609838465
435,1069580.0,26,6724.10916883401,0.888888888888889,0.199770910461625,0.0799083641846501,0.0799083641846501,вода,1.55441380563596,1.75,101325,1.72185783050519,1.42888918011853
436,1128120.0,26,7092.13152409827,0.888888888888889,0.199770910461625,0.0799083641846501,0.0799083641846501,вода,1.61566566686597,1.75,101325,1.79288957621996,1.48783509951943
437,1200630.0,26,7547.97882475101,0.888888888888889,0.199770910461625,0.0799083641846501,0.0799083641846501,вода,1.56258190675521,1.75,101325,1.73758730006148,1.44194233030306
438,1237820.0,26,7781.78052260338,0.888888888888889,0.199770910461625,0.0799083641846501,0.0799083641846501,вода,1.55442715591736,1.75,101325,1.73027776686055,1.43587649100002
439,1342670.0,26,8440.93911415543,0.888888888888889,0.199770910461625,0.0799083641846501,0.0799083641846501,вода,1.50675868288565,1.75,101325,1.68176850498284,1.39562092622307
440,1417890.0,26,8913.8233226108,0.888888888888889,0.199770910461625,0.0799083641846501,0.0799083641846501,вода,1.49134678285801,1.75,101325,1.66759376393523,1.38385797242104
441,1484200.0,26,9330.6931958184,0.888888888888889,0.199770910461625,0.0799083641846501,0.0799083641846501,вода,1.45462407254538,1.75,101325,1.62901113926452,1.35184005900459
442,1556440.0,26,9784.84309237272,0.888888888888889,0.199770910461625,0.0799083641846501,0.0799083641846501,вода,1.41308304927469,1.75,101325,1.58499891398025,1.3153163743034
443,1667090.0,26,10480.4644386315,0.888888888888889,0.199770910461625,0.0799083641846501,0.0799083641846501,вода,1.4084689618544,1.75,101325,1.58344427886435,1.31402625542321
444,9782.67,26,61.5005338943113,0.888888888888889,0.199770910461625,0.0799083641846501,0.0799083641846501,вода,3.60175922052149,1.75,101325,3.4118253587192,2.83131409176654
445,14497.22,26,91.1394097913235,0.888888888888889,0.199770910461625,0.0799083641846501,0.0799083641846501,вода,3.14687167265058,1.75,101325,3.02026738876478,2.50637846889174
446,27560.89,26,173.266546822328,0.888888888888889,0.199770910461625,0.0799083641846501,0.0799083641846501,вода,2.85811908189182,1.75,101325,2.80250866101046,2.32567069821985
447,40752.89,26,256.200453734629,0.888888888888889,0.199770910461625,0.0799083641846501,0.0799083641846501,вода,2.75358602509638,1.75,101325,2.73544171360229,2.27001497926483
448,51263.11,26,322.27486300599,0.888888888888889,0.199770910461625,0.0799083641846501,0.0799083641846501,вода,2.75273843595491,1.75,101325,2.75559453387313,2.28673886106488
449,68151.11,26,428.444346021069,0.888888888888889,0.199770910461625,0.0799083641846501,0.0799083641846501,вода,2.64499164715609,1.75,101325,2.67298756705916,2.2181872077334
450,79948.0,26,502.607640223211,0.888888888888889,0.199770910461625,0.0799083641846501,0.0799083641846501,вода,2.62045862854187,1.75,101325,2.66232516357349,2.20933897839366
451,96261.67,26,605.166493253683,0.888888888888889,0.199770910461625,0.0799083641846501,0.0799083641846501,вода,2.55734942515704,1.75,101325,2.61433992101495,2.16951827271023
452,122640.0,26,770.998661592217,0.888888888888889,0.199770910461625,0.0799083641846501,0.0799083641846501,вода,2.33165977357856,1.75,101325,2.40294107405182,1.99408826927811
453,147613.56,26,927.99948787396,0.888888888888889,0.199770910461625,0.0799083641846501,0.0799083641846501,вода,2.31419388668268,1.75,101325,2.39972137465355,1.99141639152379
454,185895.11,26,1168.66341329532,0.888888888888889,0.199770910461625,0.0799083641846501,0.0799083641846501,вода,2.25062459766433,1.75,101325,2.35180980130579,1.95165682046851
455,208390.0,26,1310.08162988586,0.888888888888889,0.199770910461625,0.0799083641846501,0.0799083641846501,вода,2.31822008942961,1.75,101325,2.43168564074621,2.0179420390895
456,249486.22,26,1568.44049009867,0.888888888888889,0.199770910461625,0.0799083641846501,0.0799083641846501,вода,2.13306427318413,1.75,101325,2.25093193747485,1.86794300531618
457,294732.11,26,1852.88700536734,0.888888888888889,0.199770910461625,0.0799083641846501,0.0799083641846501,вода,1.98781045358391,1.75,101325,2.10933756958942,1.7504404701749
458,316173.89,26,1987.68465443905,0.888888888888889,0.199770910461625,0.0799083641846501,0.0799083641846501,вода,1.84684399140347,1.75,101325,1.96434581948106,1.63011860662389
459,363936.67,26,2287.95405637906,0.888888888888889,0.199770910461625,0.0799083641846501,0.0799083641846501,вода,1.76707977444479,1.75,101325,1.88834156514379,1.56704623517634
460,414540.0,26,2606.08109243671,0.888888888888889,0.199770910461625,0.0799083641846501,0.0799083641846501,вода,1.81601077710546,1.75,101325,1.94907030860898,1.61744217549282
461,470208.0,26,2956.04809743928,0.888888888888889,0.199770910461625,0.0799083641846501,0.0799083641846501,вода,1.7625733397484,1.75,101325,1.89967977918873,1.57645528805147
462,542311.33,26,3409.33879318571,0.888888888888889,0.199770910461625,0.0799083641846501,0.0799083641846501,вода,1.74459720467426,1.75,101325,1.8892684159018,1.56781538521663
463,616824.0,26,3877.77624297095,0.888888888888889,0.199770910461625,0.0799083641846501,0.0799083641846501,вода,1.61345891592216,1.75,101325,1.75476981867878,1.45620129785803
464,690164.44,26,4338.84425569587,0.888888888888889,0.199770910461625,0.0799083641846501,0.0799083641846501,вода,1.59558304986618,1.75,101325,1.74183910372091,1.44547070305098
465,770700.0,26,4845.14569870451,0.888888888888889,0.199770910461625,0.0799083641846501,0.0799083641846501,вода,1.5412499435499,1.75,101325,1.68872703089352,1.40139548101336
466,870283.33,26,5471.19441157875,0.888888888888889,0.199770910461625,0.0799083641846501,0.0799083641846501,вода,1.47488623591996,1.75,101325,1.62257238706808,1.34649684007909
467,971100.0,26,6104.99674064092,0.888888888888889,0.199770910461625,0.0799083641846501,0.0799083641846501,вода,1.5127851684317,1.75,101325,1.67035811947609,1.38615198163152
468,1131000.0,26,7110.23716781472,0.888888888888889,0.199770910461625,0.0799083641846501,0.0799083641846501,вода,1.50478247063401,1.75,101325,1.66998542051962,1.38584269622079
469,1233580.0,26,7755.12499157638,0.888888888888889,0.199770910461625,0.0799083641846501,0.0799083641846501,вода,1.46147812342562,1.75,101325,1.62662745743248,1.34986195307835
470,1355840.0,26,8523.73471406712,0.888888888888889,0.199770910461625,0.0799083641846501,0.0799083641846501,вода,1.4268897018105,1.75,101325,1.59314102400906,1.3220731301269
471,1582490.0,26,9948.61115446076,0.888888888888889,0.199770910461625,0.0799083641846501,0.0799083641846501,вода,1.47582950799666,1.75,101325,1.65629525613507,1.37448186989903
472,1665680.0,26,10471.6002172287,0.888888888888889,0.199770910461625,0.0799083641846501,0.0799083641846501,вода,1.48932107225687,1.75,101325,1.67429349312754,1.38941776393402
473,986.08696,гладкая,6.19921498999949,0.0,0.0,0.0,0.0,вода,1.56959441299176,1.75,101325,1.37734103759806,1.14299082716933
474,1982.6087,гладкая,12.4640301219919,0.0,0.0,0.0,0.0,вода,1.3150560838444,1.75,101325,1.18116085201055,0.980190078133388
475,8326.95652,гладкая,52.3489263866323,0.0,0.0,0.0,0.0,вода,0.992627464777746,1.75,101325,0.935246374591155,0.77611716932884
476,5773.91304,гладкая,36.2987542888931,0.0,0.0,0.0,0.0,вода,1.47028459337646,1.75,101325,1.3684868138771,1.1356431215405
477,11496.52174,гладкая,72.2749745148877,0.0,0.0,0.0,0.0,вода,1.2879808252713,1.75,101325,1.2266438405471,1.0179342803828
478,15064.59627,гладкая,94.7063238877781,0.0,0.0,0.0,0.0,вода,1.17440513111524,1.75,101325,1.12860003484742,0.936572317356613
479,23863.35404,гладкая,150.021314627701,0.0,0.0,0.0,0.0,вода,1.10012837452473,1.75,101325,1.07355578950158,0.890893675828246
480,34119.13043,гладкая,214.496117875247,0.0,0.0,0.0,0.0,вода,1.13009206786715,1.75,101325,1.11601653140753,0.926129857128659
481,54270.80745,гладкая,341.183299963135,0.0,0.0,0.0,0.0,вода,1.18459552272022,1.75,101325,1.18808040285002,0.985932289337256
482,72437.26708,гладкая,455.390051924967,0.0,0.0,0.0,0.0,вода,1.23108859337399,1.75,101325,1.24665106388379,1.03453733810542
483,98427.32919,гладкая,618.781303568057,0.0,0.0,0.0,0.0,вода,1.34062745201136,1.75,101325,1.3715200712788,1.13816027981282
484,134631.0559,гладкая,846.382615032999,0.0,0.0,0.0,0.0,вода,1.42524073084465,1.75,101325,1.47338621743836,1.22269422418909
485,186852.17391,гладкая,1174.68016960377,0.0,0.0,0.0,0.0,вода,1.56226805621048,1.75,101325,1.63278509544437,1.35497188850647
486,246705.59006,гладкая,1550.95955433446,0.0,0.0,0.0,0.0,вода,1.50586028246864,1.75,101325,1.58847669607863,1.3182024228047
487,295975.15528,гладкая,1860.70163556286,0.0,0.0,0.0,0.0,вода,1.47762502966524,1.75,101325,1.56818134669176,1.30136026276579
488,13000.0,passos,35.7502422107199,0.888888888888889,0.298554680954476,0.0317816273274119,0.175280490108757,Фреон R113,3.85948250126551,7.35,101325,2.66719843256373,1.50918757468502
489,18000.0,passos,49.5003353686892,0.888888888888889,0.298554680954476,0.0317816273274119,0.175280490108757,Фреон R113,3.84156939019326,7.35,101325,2.68377377676185,1.51856644324033
490,22000.0,passos,60.5004098950645,0.888888888888889,0.298554680954476,0.0317816273274119,0.175280490108757,Фреон R113,3.60518300181686,7.35,101325,2.53553461220146,1.43468790518151
491,27000.0,passos,74.2505030530337,0.888888888888889,0.298554680954476,0.0317816273274119,0.175280490108757,Фреон R113,3.47077169452769,7.35,101325,2.45772325284035,1.39065970867261
492,31000.0,passos,85.2505775794091,0.888888888888889,0.298554680954476,0.0317816273274119,0.175280490108757,Фреон R113,3.36090486839439,7.35,101325,2.39090919496416,1.35285414282871
493,36000.0,passos,99.0006707373783,0.888888888888889,0.298554680954476,0.0317816273274119,0.175280490108757,Фреон R113,3.59444028684209,7.35,101325,2.56982073661857,1.45408810890189
494,40000.0,passos,110.000745263754,0.888888888888889,0.298554680954476,0.0317816273274119,0.175280490108757,Фреон R113,3.51461229965927,7.35,101325,2.52158858756701,1.42679679110555
495,45927.27273,12,83.1644894633828,1.0,0.0625893545261492,0.0347718636256385,0.0764980999764046,этанол,1.80876458398902,4.0,101325,1.34259439671411,0.804623985916521
496,66707.07071,12,120.792268938085,1.0,0.0625893545261492,0.0347718636256385,0.0764980999764046,этанол,1.86386488710675,4.0,101325,1.40081435995318,0.839515520542303
497,88091.58249,12,159.515056051148,1.0,0.0625893545261492,0.0347718636256385,0.0764980999764046,этанол,2.17768589411936,4.0,101325,1.65191164359272,0.989999462460525
498,45144.78114,12,81.7475641873205,1.0,0.0625893545261492,0.0347718636256385,0.0764980999764046,этанол,1.74795348209602,4.0,101325,1.29671306026243,0.777127056162247
499,115000.0,12,208.240457571124,1.0,0.0625893545261492,0.0347718636256385,0.0764980999764046,этанол,2.22894183459484,4.0,101325,1.70588241676473,1.02234443480582
500,165387.20539,12,299.480933276723,1.0,0.0625893545261492,0.0347718636256385,0.0764980999764046,этанол,2.39760939205295,4.0,101325,1.85732936053029,1.11310739631211
501,208484.84848,12,377.521567340189,1.0,0.0625893545261492,0.0347718636256385,0.0764980999764046,этанол,2.38058161995517,4.0,101325,1.85842906370636,1.11376645429344
502,275694.44444,12,499.223802260891,1.0,0.0625893545261492,0.0347718636256385,0.0764980999764046,этанол,2.6318471996055,4.0,101325,2.07380874286027,1.24284464525743
503,348209.93266,12,630.53387572112,1.0,0.0625893545261492,0.0347718636256385,0.0764980999764046,этанол,2.58616833694709,4.0,101325,2.05373903633674,1.23081676304768
504,396464.64646,12,717.91286425743,1.0,0.0625893545261492,0.0347718636256385,0.0764980999764046,этанол,2.51649974779029,4.0,101325,2.00707747064794,1.20285223774837
505,398148.14815,12,720.961326537842,1.0,0.0625893545261492,0.0347718636256385,0.0764980999764046,этанол,2.5377628252034,4.0,101325,2.02432210362236,1.21318703830579
506,459511.78451,12,832.077776223359,1.0,0.0625893545261492,0.0347718636256385,0.0764980999764046,этанол,2.55763122447071,4.0,101325,2.04994201345999,1.22854118697707
507,484579.12458,12,877.469379408296,1.0,0.0625893545261492,0.0347718636256385,0.0764980999764046,этанол,2.43074606388697,4.0,101325,1.95169602294173,1.1696618406275
508,79727.27273,14,144.369076123418,1.0,0.139087454502554,0.0347718636256385,0.0764980999764046,этанол,1.84291086289611,4.0149710982659,101325,1.39150190414335,0.833934516085025
509,124400.0,14,225.261851494329,1.0,0.139087454502554,0.0347718636256385,0.0764980999764046,этанол,2.05399309028185,4.0149710982659,101325,1.57405137241405,0.943337386487583
510,199054.54545,14,360.445301096697,1.0,0.139087454502554,0.0347718636256385,0.0764980999764046,этанол,2.16445113874116,4.0149710982659,101325,1.68489471357714,1.00976639229696
511,248000.0,14,449.075073718599,1.0,0.139087454502554,0.0347718636256385,0.0764980999764046,этанол,2.16150697552023,4.0149710982659,101325,1.69497881902283,1.01580985049846
512,298220.0,14,540.012776146615,1.0,0.139087454502554,0.0347718636256385,0.0764980999764046,этанол,2.09001788504028,4.0149710982659,101325,1.64902461900725,0.988269253221545
513,356443.63636,14,645.443355947146,1.0,0.139087454502554,0.0347718636256385,0.0764980999764046,этанол,2.18722165133716,4.0149710982659,101325,1.73600805750366,1.04039889204843
514,356443.63636,14,645.443355947146,1.0,0.139087454502554,0.0347718636256385,0.0764980999764046,этанол,2.28519275339474,4.0149710982659,101325,1.81376817956102,1.08700094811859
515,415272.72727,14,751.970284726204,1.0,0.139087454502554,0.0347718636256385,0.0764980999764046,этанол,2.40836931925416,4.0149710982659,101325,1.92129230958076,1.15144073297873
516,415272.72727,14,751.970284726204,1.0,0.139087454502554,0.0347718636256385,0.0764980999764046,этанол,2.544741026818,4.0149710982659,101325,2.03008372744683,1.21664001020731
517,25792.0,14,46.7038076667342,1.0,0.139087454502554,0.0347718636256385,0.0764980999764046,этанол,2.23673842412996,4.0149710982659,101325,1.62651202017346,0.974777332615205
518,128183.27273,14,232.112551010952,1.0,0.139087454502554,0.0347718636256385,0.0764980999764046,этанол,2.42615700921389,4.0149710982659,101325,1.86111207191109,1.11537439542683
519,234777.45455,14,425.131865764138,1.0,0.139087454502554,0.0347718636256385,0.0764980999764046,этанол,2.65296990245839,4.0149710982659,101325,2.07657098119749,1.24450006943199
520,433854.54545,14,785.617991859306,1.0,0.139087454502554,0.0347718636256385,0.0764980999764046,этанол,2.490229388339,4.0149710982659,101325,1.98949752823942,1.19231648445792
521,433854.54545,14,785.617991859306,1.0,0.139087454502554,0.0347718636256385,0.0764980999764046,этанол,2.65357807407482,4.0149710982659,101325,2.12000028755725,1.27052748446835
522,78859.63636,14,142.797971821729,1.0,0.139087454502554,0.0347718636256385,0.0764980999764046,этанол,2.53955039001969,4.0149710982659,101325,1.91680487373419,1.14875138873131
523,208727.27273,14,377.960545920592,1.0,0.139087454502554,0.0347718636256385,0.0764980999764046,этанол,2.67890314765446,4.0149710982659,101325,2.08866551905869,1.2517483905076
524,303527.27273,14,549.623114422701,1.0,0.139087454502554,0.0347718636256385,0.0764980999764046,этанол,2.19221113217378,4.0149710982659,101325,1.73067245198221,1.03720123518911
525,375749.09091,14,680.401414113325,1.0,0.139087454502554,0.0347718636256385,0.0764980999764046,этанол,2.52314490310863,4.0149710982659,101325,2.00615600415847,1.20229999796437
526,438001.81818,14,793.127817693805,1.0,0.139087454502554,0.0347718636256385,0.0764980999764046,этанол,2.71059704060039,4.0149710982659,101325,2.16624081856305,1.29823968143554
527,7322.0,14,13.2585793942241,1.0,0.139087454502554,0.0347718636256385,0.0764980999764046,этанол,2.78987214166217,4.0149710982659,101325,1.94535053669846,1.16585895686295
528,22198.54545,14,40.1968283645339,1.0,0.139087454502554,0.0347718636256385,0.0764980999764046,этанол,2.0267012724947,4.0149710982659,101325,1.46642481833199,0.878836218340367
529,16519.63636,14,29.9135359523042,1.0,0.139087454502554,0.0347718636256385,0.0764980999764046,этанол,2.5487752291043,4.0149710982659,101325,1.82609821454771,1.09439040387809
530,38311.63636,14,69.3741972687385,1.0,0.139087454502554,0.0347718636256385,0.0764980999764046,этанол,1.73919928304433,4.0149710982659,101325,1.28150296644756,0.768011565779274
531,271885.45455,14,492.326534455871,1.0,0.139087454502554,0.0347718636256385,0.0764980999764046,этанол,2.12842153274522,4.0149710982659,101325,1.67415791769099,1.00333177323179
532,322341.81818,14,583.692240974881,1.0,0.139087454502554,0.0347718636256385,0.0764980999764046,этанол,2.14955871465569,4.0149710982659,101325,1.70040528202606,1.01906195873142
533,381257.45455,14,690.375885112123,1.0,0.139087454502554,0.0347718636256385,0.0764980999764046,этанол,2.25680077091786,4.0149710982659,101325,1.79525609983967,1.07590655996275
534,381257.45455,14,690.375885112123,1.0,0.139087454502554,0.0347718636256385,0.0764980999764046,этанол,2.60978416636364,4.0149710982659,101325,2.07604986860395,1.24418776387407
535,421060.0,14,762.449800564327,1.0,0.139087454502554,0.0347718636256385,0.0764980999764046,этанол,2.77142829745024,4.0149710982659,101325,2.21194517253775,1.32563054464699
536,10000.0,14,21.9381790020041,1.0,0.0642524407269702,0.0160631101817426,0.0353388423998336,60% глицерин,3.20193359797185,2.4684,101325,2.27688299174775,1.43457842479377
537,19000.0,14,41.6825401038078,1.0,0.0642524407269702,0.0160631101817426,0.0353388423998336,60% глицерин,2.86030823353337,2.4684,101325,2.07794005451378,1.30923195483666
538,30000.0,14,65.8145370060124,1.0,0.0642524407269702,0.0160631101817426,0.0353388423998336,60% глицерин,2.96795586579381,2.4684,101325,2.18922234432563,1.3793467444874
539,70000.0,14,153.567253014029,1.0,0.0642524407269702,0.0160631101817426,0.0353388423998336,60% глицерин,2.78819157304987,2.4684,101325,2.11553851615578,1.3329213328471
540,90000.0,14,197.443611018037,1.0,0.0642524407269702,0.0160631101817426,0.0353388423998336,60% глицерин,2.7510757958502,2.4684,101325,2.10493665694068,1.32624149969458
541,200000.0,14,438.763580040083,1.0,0.0642524407269702,0.0160631101817426,0.0353388423998336,60% глицерин,2.04500638305122,2.4684,101325,1.60690693896861,1.01245168664827
542,100000.0,14,219.381790020041,1.0,0.0642524407269702,0.0160631101817426,0.0353388423998336,60% глицерин,2.6832529260877,2.4684,101325,2.06026619507728,1.29809632005774
543,7000.0,12,15.3567253014029,1.0,0.0289135983271366,0.0160631101817426,0.0353388423998336,60% глицерин,3.28801416781115,2.4684,101325,2.31046116556857,1.45573477050056
544,8200.0,12,17.9893067816434,1.0,0.0289135983271366,0.0160631101817426,0.0353388423998336,60% глицерин,3.38478004473572,2.4684,101325,2.39103521284748,1.50650145031835
545,11500.0,12,25.2289058523047,1.0,0.0289135983271366,0.0160631101817426,0.0353388423998336,60% глицерин,2.67123231754248,2.4684,101325,1.90837321939866,1.2023942630895
546,19000.0,12,41.6825401038078,1.0,0.0289135983271366,0.0160631101817426,0.0353388423998336,60% глицерин,2.61513895637336,2.4684,101325,1.89983090698403,1.19701207299352
547,24000.0,12,52.6516296048099,1.0,0.0289135983271366,0.0160631101817426,0.0353388423998336,60% глицерин,2.22062089335177,2.4684,101325,1.62583519803479,1.02437767150285
548,30000.0,12,65.8145370060124,1.0,0.0289135983271366,0.0160631101817426,0.0353388423998336,60% глицерин,2.2556464580033,2.4684,101325,1.66380898168748,1.04830352581042
549,41500.0,12,91.0434428583171,1.0,0.0289135983271366,0.0160631101817426,0.0353388423998336,60% глицерин,2.27028239935218,2.4684,101325,1.69281647542653,1.06658005772981
550,68000.0,12,149.179617213628,1.0,0.0289135983271366,0.0160631101817426,0.0353388423998336,60% глицерин,2.34322565538986,2.4684,101325,1.77620383118828,1.11911929751945
551,92000.0,12,201.831246818438,1.0,0.0289135983271366,0.0160631101817426,0.0353388423998336,60% глицерин,2.3704395600931,2.4684,101325,1.81502887714547,1.14358150022099
552,160000.0,12,351.010864032066,1.0,0.0289135983271366,0.0160631101817426,0.0353388423998336,60% глицерин,2.13327239694401,2.4684,101325,1.66384182948136,1.04832422197117
553,21000.0,гладкая,38.0265183390749,0.0,0.0,0.0,0.0,этанол,1.70123472566249,4.0,101325,1.23026493160915,0.737304338098958
554,52500.0,гладкая,95.0662958476872,0.0,0.0,0.0,0.0,этанол,1.8413462083451,4.0,101325,1.37288615252484,0.822777996808037
555,82000.0,гладкая,148.48450018115,0.0,0.0,0.0,0.0,этанол,1.96684122864004,4.0,101325,1.48841325062969,0.892014003144723
556,150000.0,гладкая,271.617988136249,0.0,0.0,0.0,0.0,этанол,2.1718146140904,4.0,101325,1.67694784489371,1.00500379149118
557,290000.0,гладкая,525.128110396748,0.0,0.0,0.0,0.0,этанол,2.25661723470937,4.0,101325,1.78114084609471,1.06744721307564
558,420000.0,гладкая,760.530366781497,0.0,0.0,0.0,0.0,этанол,2.32167129895565,4.0,101325,1.855251557466,1.1118621578487
559,14000.0,гладкая,30.7134506028058,0.0,0.0,0.0,0.0,60% глицерин,1.31560658895238,2.4684,101325,0.946074563675957,0.596086036135698
560,21000.0,гладкая,46.0701759042087,0.0,0.0,0.0,0.0,60% глицерин,1.33338895980789,2.4684,101325,0.971909640115523,0.612363747110494
561,40000.0,гладкая,87.7527160080165,0.0,0.0,0.0,0.0,60% глицерин,1.21330594982805,2.4684,101325,0.903581614077222,0.569312825162129
562,68000.0,гладкая,149.179617213628,0.0,0.0,0.0,0.0,60% глицерин,1.38919806712399,2.4684,101325,1.05303512849019,0.663477869243675
563,96000.0,гладкая,210.60651841924,0.0,0.0,0.0,0.0,60% глицерин,1.31477807655953,2.4684,101325,1.00814550925287,0.63519460677983
564,220000.0,гладкая,482.639938044091,0.0,0.0,0.0,0.0,60% глицерин,1.69228800569545,2.4684,101325,1.33398237241894,0.840492171738012
565,290000.0,гладкая,636.20719105812,0.0,0.0,0.0,0.0,60% глицерин,1.69793769396393,2.4684,101325,1.3508176959904,0.851099476574307
573,30161.5,32,189.615754497828,1.0,0.119862546276975,0.0019977091046162,0.0379564729877088,вода,2.76175849760038,1.75,101325,2.71617449095977,2.25402601346458
574,38587.25,32,242.585764061679,1.0,0.119862546276975,0.0019977091046162,0.0379564729877088,вода,2.48535934544615,1.75,101325,2.46449261086778,2.04516700726554
575,49651.88,32,312.145572615275,1.0,0.119862546276975,0.0019977091046162,0.0379564729877088,вода,2.36958587876593,1.75,101325,2.369520729044,1.96635429000789
576,60616.5,32,381.076650117454,1.0,0.119862546276975,0.0019977091046162,0.0379564729877088,вода,2.37786410540952,1.75,101325,2.39366624621901,1.98639152399347
577,72678.5,32,456.906606543786,1.0,0.119862546276975,0.0019977091046162,0.0379564729877088,вода,2.32021867146952,1.75,101325,2.34980948188894,1.94999684905805
578,90070.5,32,566.244577209245,1.0,0.119862546276975,0.0019977091046162,0.0379564729877088,вода,2.29987874831142,1.75,101325,2.34592736914893,1.94677526549178
579,111715.5,32,702.319805765699,1.0,0.119862546276975,0.0019977091046162,0.0379564729877088,вода,2.19536652348481,1.75,101325,2.25545597644557,1.87169729340035
580,126909.0,32,797.836506392748,1.0,0.119862546276975,0.0019977091046162,0.0379564729877088,вода,2.1040735329619,1.75,101325,2.17087189876635,1.80150492834854
581,142883.0,32,898.259962200593,1.0,0.119862546276975,0.0019977091046162,0.0379564729877088,вода,2.09889933323047,1.75,101325,2.1741082513052,1.80419062576436
582,161502.25,32,1015.31326316154,1.0,0.119862546276975,0.0019977091046162,0.0379564729877088,вода,2.06208808599783,1.75,101325,2.14471720144959,1.77980036985184
583,179878.5,32,1130.83890043392,1.0,0.119862546276975,0.0019977091046162,0.0379564729877088,вода,1.98936723698183,1.75,101325,2.07652806853109,1.72321340169296
584,209063.5,32,1314.31571010914,1.0,0.119862546276975,0.0019977091046162,0.0379564729877088,вода,1.92273961716559,1.75,101325,2.01706526865781,1.67386800868014
585,193431.88,32,1216.04468843172,1.0,0.119862546276975,0.0019977091046162,0.0379564729877088,вода,1.93740893830978,1.75,101325,2.0271961380558,1.68227514277189
586,154225.0,32,969.563507697812,1.0,0.119862546276975,0.0019977091046162,0.0379564729877088,вода,1.9984745976906,1.75,101325,2.07536263975532,1.72224626692818
587,118676.25,32,746.079826425174,1.0,0.119862546276975,0.0019977091046162,0.0379564729877088,вода,2.10292366045718,1.75,101325,2.1648401665539,1.79649947624729
588,88428.38,32,555.921091216308,1.0,0.119862546276975,0.0019977091046162,0.0379564729877088,вода,2.13653789948084,1.75,101325,2.17797985962247,1.80740349220211
589,63232.0,32,397.519466485641,1.0,0.119862546276975,0.0019977091046162,0.0379564729877088,вода,2.17036952843383,1.75,101325,2.18787136066319,1.81561198570362
590,43289.75,32,272.148885442447,1.0,0.119862546276975,0.0019977091046162,0.0379564729877088,вода,2.27408688328268,1.75,101325,2.2636542412541,1.87850064944584
591,25429.38,32,159.866421600782,1.0,0.119862546276975,0.0019977091046162,0.0379564729877088,вода,2.97475769068921,1.75,101325,2.90906209209952,2.41409440085679
