,q,alfa,sample,Kq,lo,height_h,gap_D,gap_u,thickness_d,thickness_s,angle,angle/90,h/lo,D/lo,d/lo,u/lo,s/lo,liquid,a/a_smooth_Kut,Pr,P,Ts,a/a_smooth_Lab,T_krit,P_krit,a/a_smooth_Bor
428,304363.63636,40631.046180000005,15,551.13759046624,0.0014379442108226,340.0,70.0,140.0,170.0,178.0,75.0,0.83333333333333,0.23644867265434,0.048680609075894,0.11822433632717,0.097361218151788,0.12378783450727,этанол,5.9091948421112,4.0,"101,325",351.5,4.6716306395226,516.3,6300000,2.7997331696766
429,362340.0,45532.48319,15,656.12041214192,0.0014379442108226,340.0,70.0,140.0,170.0,178.0,75.0,0.83333333333333,0.23644867265434,0.048680609075894,0.11822433632717,0.097361218151788,0.12378783450727,этанол,5.8611816344462,4.0,"101,325",351.5,4.6606821449525,516.3,6300000,2.7931716784605003
430,9700.0,2750.0,10,21.280033631944,0.0031127222209327,420.0,180.0,140.0,170.0,178.0,90.0,1.0,0.13493012552664,0.057827196654272994,0.05461457461792501,0.044976708508879006,0.057184672247003,60% глицерин,3.5980301017208,2.4684,"101,325",381.0,2.5559493414767003,538.0,16360000,1.6104076465228
431,35000.0,6500.0,10,76.78362650701399,0.0031127222209327,420.0,180.0,140.0,170.0,178.0,90.0,1.0,0.13493012552664,0.057827196654272994,0.05461457461792501,0.044976708508879006,0.057184672247003,60% глицерин,3.4636822032036,2.4684,"101,325",381.0,2.5680414622544,538.0,16360000,1.618026437493
432,90000.0,14000.0,10,197.44361101804,0.0031127222209327,420.0,180.0,140.0,170.0,178.0,90.0,1.0,0.13493012552664,0.057827196654272994,0.05461457461792501,0.044976708508879006,0.057184672247003,60% глицерин,3.8515061141902995,2.4684,"101,325",381.0,2.946911319717,538.0,16360000,1.8567380995723999
433,150000.0,19000.0,10,329.07268503006003,0.0031127222209327,420.0,180.0,140.0,170.0,178.0,90.0,1.0,0.13493012552664,0.057827196654272994,0.05461457461792501,0.044976708508879006,0.057184672247003,60% глицерин,3.6556283119697004,2.4684,"101,325",381.0,2.8450733385502005,538.0,16360000,1.7925738139521998
434,200000.0,20000.0,10,438.76358004007994,0.0031127222209327,420.0,180.0,140.0,170.0,178.0,90.0,1.0,0.13493012552664,0.057827196654272994,0.05461457461792501,0.044976708508879006,0.057184672247003,60% глицерин,3.1461636662326002,2.4684,"101,325",381.0,2.4721645214902,538.0,16360000,1.5576179794588998
435,4000.0,3200.0,Kim,14.212010899101,0.001044332505689,540.0,250.0,250.0,365.0,460.0,90.0,1.0,0.51707669449943,0.23938735856454998,0.34950554350424995,0.23938735856454998,0.44047273975878,Фреон R11,8.6351554070152,6.7741935483871,"101,325",297.0,7.2843941503449,471.0,4380000,4.6994689519326
436,10000.0,6000.0,Kim,35.530027247753,0.001044332505689,540.0,250.0,250.0,365.0,460.0,90.0,1.0,0.51707669449943,0.23938735856454998,0.34950554350424995,0.23938735856454998,0.44047273975878,Фреон R11,8.5253736820916,6.7741935483871,"101,325",297.0,7.4148329279689005,471.0,4380000,4.7836204919125
437,20000.0,9000.0,Kim,71.060054495506,0.001044332505689,540.0,250.0,250.0,365.0,460.0,90.0,1.0,0.51707669449943,0.23938735856454998,0.34950554350424995,0.23938735856454998,0.44047273975878,Фреон R11,7.871974635288599,6.7741935483871,"101,325",297.0,7.0065780655513,471.0,4380000,4.5202381143518
438,30000.0,9500.0,Kim,106.59008174326,0.001044332505689,540.0,250.0,250.0,365.0,460.0,90.0,1.0,0.51707669449943,0.23938735856454998,0.34950554350424995,0.23938735856454998,0.44047273975878,Фреон R11,6.2560599324736,6.7741935483871,"101,325",297.0,5.6440764578062,471.0,4380000,3.6412310383477005
439,40000.0,10000.0,Kim,142.12010899101003,0.001044332505689,540.0,250.0,250.0,365.0,460.0,90.0,1.0,0.51707669449943,0.23938735856454998,0.34950554350424995,0.23938735856454998,0.44047273975878,Фреон R11,5.3841875523491005,6.7741935483871,"101,325",297.0,4.9042973291775995,471.0,4380000,3.1639684171161
440,10000.0,4500.0,Kim,36.381302962976,0.00105383993672,540.0,250.0,250.0,365.0,460.0,90.0,1.0,0.51241178207833,0.23722767688812,0.34635240825665004,0.23722767688812,0.43649892547413,Фреон R123,8.772026008956999,5.5604805194805005,"91,400",299.85,6.330012316969,457.0,3660000,3.7337228455962004
441,20000.0,6000.0,Kim,72.76260592595101,0.00105383993672,540.0,250.0,250.0,365.0,460.0,90.0,1.0,0.51241178207833,0.23722767688812,0.34635240825665004,0.23722767688812,0.43649892547413,Фреон R123,7.1997538764291,5.5604805194805005,"91,400",299.85,5.3168771761619995,457.0,3660000,3.1361306717601
442,30000.0,7500.0,Kim,109.14390888893,0.00105383993672,540.0,250.0,250.0,365.0,460.0,90.0,1.0,0.51241178207833,0.23722767688812,0.34635240825665004,0.23722767688812,0.43649892547413,Фреон R123,6.775849980324,5.5604805194805005,"91,400",299.85,5.0719208578828,457.0,3660000,2.9916445387267
443,40000.0,9000.0,Kim,145.5252118519,0.00105383993672,540.0,250.0,250.0,365.0,460.0,90.0,1.0,0.51241178207833,0.23722767688812,0.34635240825665004,0.23722767688812,0.43649892547413,Фреон R123,6.647952571818099,5.5604805194805005,"91,400",299.85,5.0241341054641,457.0,3660000,2.9634577864286
444,8000.0,5500.0,Kim,10.865402430402,0.0009746840168003801,540.0,250.0,250.0,365.0,460.0,90.0,1.0,0.55402570545137,0.25649338215341,0.37448033794397995,0.25649338215341,0.47194782316228,Фреон R134a,8.1819186353527,4.0477272727272995,"300,000",277.55,5.0728948840890995,374.65,4060000,3.1553875399313998
445,12000.0,6000.0,Kim,16.298103645603,0.0009746840168003801,540.0,250.0,250.0,365.0,460.0,90.0,1.0,0.55402570545137,0.25649338215341,0.37448033794397995,0.25649338215341,0.47194782316228,Фреон R134a,6.720163445085701,4.0477272727272995,"300,000",277.55,4.2232836543947,374.65,4060000,2.6269214965344
446,20000.0,8000.0,Kim,27.163506076005,0.0009746840168003801,540.0,250.0,250.0,365.0,460.0,90.0,1.0,0.55402570545137,0.25649338215341,0.37448033794397995,0.25649338215341,0.47194782316228,Фреон R134a,6.2664913971717,4.0477272727272995,"300,000",277.55,4.0058051608744005,374.65,4060000,2.4916478619851
447,30000.0,9000.0,Kim,40.745259114007,0.0009746840168003801,540.0,250.0,250.0,365.0,460.0,90.0,1.0,0.55402570545137,0.25649338215341,0.37448033794397995,0.25649338215341,0.47194782316228,Фреон R134a,5.3077821415969995,4.0477272727272995,"300,000",277.55,3.4391266654099,374.65,4060000,2.1391685962814
448,40000.0,12000.0,Kim,54.327012152009,0.0009746840168003801,540.0,250.0,250.0,365.0,460.0,90.0,1.0,0.55402570545137,0.25649338215341,0.37448033794397995,0.25649338215341,0.47194782316228,Фреон R134a,5.7862169061765005,4.0477272727272995,"300,000",277.55,3.7852486829723,374.65,4060000,2.3544596926804
449,9000.0,10200.0,Kim,7.6173714144988,0.0008803473421417301,540.0,250.0,250.0,365.0,460.0,90.0,1.0,0.61339425264382,0.28397882066844,0.41460907817591997,0.28397882066844,0.52252103002992,Фреон R134a,7.4754108873181,3.6814814814815002,"1,000,000",299.85,6.721965452830401,374.65,4060000,3.0732472836715
450,12000.0,10500.0,Kim,10.156495219332,0.0008803473421417301,540.0,250.0,250.0,365.0,460.0,90.0,1.0,0.61339425264382,0.28397882066844,0.41460907817591997,0.28397882066844,0.52252103002992,Фреон R134a,6.2916865839705,3.6814814814815002,"1,000,000",299.85,5.7120619949927995,374.65,4060000,2.6115247294053
451,20000.0,12000.0,Kim,16.92749203222,0.0008803473421417301,540.0,250.0,250.0,365.0,460.0,90.0,1.0,0.61339425264382,0.28397882066844,0.41460907817591997,0.28397882066844,0.52252103002992,Фреон R134a,5.028806241012799,3.6814814814815002,"1,000,000",299.85,4.6439303005307,374.65,4060000,2.1231805313216
452,30000.0,13500.0,Kim,25.391238048329,0.0008803473421417301,540.0,250.0,250.0,365.0,460.0,90.0,1.0,0.61339425264382,0.28397882066844,0.41460907817591997,0.28397882066844,0.52252103002992,Фреон R134a,4.2594501879706,3.6814814814815002,"1,000,000",299.85,3.9869798673319,374.65,4060000,1.8228262452868
453,40000.0,15000.0,Kim,33.854984064439,0.0008803473421417301,540.0,250.0,250.0,365.0,460.0,90.0,1.0,0.61339425264382,0.28397882066844,0.41460907817591997,0.28397882066844,0.52252103002992,Фреон R134a,3.8694916933856,3.6814814814815002,"1,000,000",299.85,3.6568659624269997,374.65,4060000,1.6718999025869
454,63468.0,15671.11111,Turbo-BII-LP,230.90485364541001,0.00105383993672,750.0,320.0,10.0,280.0,830.0,90.0,1.0,0.7116830306643499,0.30365142641678994,0.26569499811469,0.0094891070755246,0.7875958872685501,Фреон R123,8.379127861241301,5.5604805194805005,"91,400",299.85,6.4306561616149995,457.0,3660000,3.7930870621581
455,58285.0,15752.7027,Turbo-BII-LP,212.04842431970002,0.00105383993672,750.0,320.0,10.0,280.0,830.0,90.0,1.0,0.7116830306643499,0.30365142641678994,0.26569499811469,0.0094891070755246,0.7875958872685501,Фреон R123,8.940312780066,5.5604805194805005,"91,400",299.85,6.8418873195467995,457.0,3660000,4.0356494921039
456,53145.0,15864.1791,Turbo-BII-LP,193.34843459673002,0.00105383993672,750.0,320.0,10.0,280.0,830.0,90.0,1.0,0.7116830306643499,0.30365142641678994,0.26569499811469,0.0094891070755246,0.7875958872685501,Фреон R123,9.6046449061035,5.5604805194805005,"91,400",299.85,7.3277060262254,457.0,3660000,4.3222069762151
457,47096.0,15751.170569999998,Turbo-BII-LP,171.34138443443,0.00105383993672,750.0,320.0,10.0,280.0,830.0,90.0,1.0,0.7116830306643499,0.30365142641678994,0.26569499811469,0.0094891070755246,0.7875958872685501,Фреон R123,10.377946212305,5.5604805194805005,"91,400",299.85,7.885856331462799,457.0,3660000,4.6514288547184
458,39593.0,15526.666669999999,Turbo-BII-LP,144.04449282131,0.00105383993672,750.0,320.0,10.0,280.0,830.0,90.0,1.0,0.7116830306643499,0.30365142641678994,0.26569499811469,0.0094891070755246,0.7875958872685501,Фреон R123,11.551349909272,5.5604805194805005,"91,400",299.85,8.7268597730604,457.0,3660000,5.147490095342
459,34524.0,14445.18828,Turbo-BII-LP,125.60281034938,0.00105383993672,750.0,320.0,10.0,280.0,830.0,90.0,1.0,0.7116830306643499,0.30365142641678994,0.26569499811469,0.0094891070755246,0.7875958872685501,Фреон R123,11.828395250211,5.5604805194805005,"91,400",299.85,8.895448360166698,457.0,3660000,5.2469311434262
460,30946.0,14666.350709999999,Turbo-BII-LP,112.58558014922,0.00105383993672,750.0,320.0,10.0,280.0,830.0,90.0,1.0,0.7116830306643499,0.30365142641678994,0.26569499811469,0.0094891070755246,0.7875958872685501,Фреон R123,12.965411286771,5.5604805194805005,"91,400",299.85,9.7150362709524,457.0,3660000,5.7303605513393
461,26674.0,12701.90476,Turbo-BII-LP,97.04348752344102,0.00105383993672,750.0,320.0,10.0,280.0,830.0,90.0,1.0,0.7116830306643499,0.30365142641678994,0.26569499811469,0.0094891070755246,0.7875958872685501,Фреон R123,12.459325908431001,5.5604805194805005,"91,400",299.85,9.289709402918199,457.0,3660000,5.4794838445486995
462,26674.0,12701.90476,Turbo-BII-LP,97.04348752344102,0.00105383993672,750.0,320.0,10.0,280.0,830.0,90.0,1.0,0.7116830306643499,0.30365142641678994,0.26569499811469,0.0094891070755246,0.7875958872685501,Фреон R123,12.459325908431001,5.5604805194805005,"91,400",299.85,9.289709402918199,457.0,3660000,5.4794838445486995
463,69911.0,15925.05695,Turbo-BII-LP,254.34532714446,0.00105383993672,750.0,320.0,10.0,280.0,830.0,90.0,1.0,0.7116830306643499,0.30365142641678994,0.26569499811469,0.0094891070755246,0.7875958872685501,Фреон R123,7.9576810997628,5.5604805194805005,"91,400",299.85,6.1269268114483,457.0,3660000,3.6139339804877997
464,78248.0,16719.65812,Turbo-BII-LP,284.67641942469,0.00105383993672,750.0,320.0,10.0,280.0,830.0,90.0,1.0,0.7116830306643499,0.30365142641678994,0.26569499811469,0.0094891070755246,0.7875958872685501,Фреон R123,7.7211771652329,5.5604805194805005,"91,400",299.85,5.967200128955799,457.0,3660000,3.5197200779532998
465,78295.0,16801.50215,Turbo-BII-LP,284.84741154862,0.00105383993672,750.0,320.0,10.0,280.0,830.0,90.0,1.0,0.7116830306643499,0.30365142641678994,0.26569499811469,0.0094891070755246,0.7875958872685501,Фреон R123,7.755712271636799,5.5604805194805005,"91,400",299.85,5.9940100602926,457.0,3660000,3.5355337680549996
466,64680.0,16416.24365,Turbo-BII-LP,235.31426756452998,0.00105383993672,750.0,320.0,10.0,280.0,830.0,90.0,1.0,0.7116830306643499,0.30365142641678994,0.26569499811469,0.0094891070755246,0.7875958872685501,Фреон R123,8.6620797590655,5.5604805194805005,"91,400",299.85,6.6520038170384,457.0,3660000,3.9236477556433
467,58648.0,16474.1573,Turbo-BII-LP,213.36906561726002,0.00105383993672,750.0,320.0,10.0,280.0,830.0,90.0,1.0,0.7116830306643499,0.30365142641678994,0.26569499811469,0.0094891070755246,0.7875958872685501,Фреон R123,9.3092214343426,5.5604805194805005,"91,400",299.85,7.1256821369249,457.0,3660000,4.2030442995778
468,53218.0,16225.0,Turbo-BII-LP,193.61401810836003,0.00105383993672,750.0,320.0,10.0,280.0,830.0,90.0,1.0,0.7116830306643499,0.30365142641678994,0.26569499811469,0.0094891070755246,0.7875958872685501,Фреон R123,9.8136624954765,5.5604805194805005,"91,400",299.85,7.4875151472808,457.0,3660000,4.4164695046813
469,52775.0,16238.46154,Turbo-BII-LP,192.0023263871,0.00105383993672,750.0,320.0,10.0,280.0,830.0,90.0,1.0,0.7116830306643499,0.30365142641678994,0.26569499811469,0.0094891070755246,0.7875958872685501,Фреон R123,9.8794441073794,5.5604805194805005,"91,400",299.85,7.5356044575959,457.0,3660000,4.444834719085501
470,47244.0,16347.404840000001,Turbo-BII-LP,171.87982771827998,0.00105383993672,750.0,320.0,10.0,280.0,830.0,90.0,1.0,0.7116830306643499,0.30365142641678994,0.26569499811469,0.0094891070755246,0.7875958872685501,Фреон R123,10.747155984672,5.5604805194805005,"91,400",299.85,8.1672607029915,457.0,3660000,4.817413670895
471,42476.0,15558.97436,Turbo-BII-LP,154.53322246553998,0.00105383993672,750.0,320.0,10.0,280.0,830.0,90.0,1.0,0.7116830306643499,0.30365142641678994,0.26569499811469,0.0094891070755246,0.7875958872685501,Фреон R123,11.01965082774,5.5604805194805005,"91,400",299.85,8.3446975085657,457.0,3660000,4.9220737918312
472,36238.0,14495.2,Turbo-BII-LP,131.83856567723,0.00105383993672,750.0,320.0,10.0,280.0,830.0,90.0,1.0,0.7116830306643499,0.30365142641678994,0.26569499811469,0.0094891070755246,0.7875958872685501,Фреон R123,11.473519403429,5.5604805194805005,"91,400",299.85,8.6425142875002,457.0,3660000,5.0977393759769
473,51952.0,15146.35569,Turbo-BII-LP,189.00814515325,0.00105383993672,750.0,320.0,10.0,280.0,830.0,90.0,1.0,0.7116830306643499,0.30365142641678994,0.26569499811469,0.0094891070755246,0.7875958872685501,Фреон R123,9.3169541525686,5.5604805194805005,"91,400",299.85,7.1028396735852,457.0,3660000,4.1895707985875
474,64280.0,15754.90196,Turbo-BII-LP,233.85901544601,0.00105383993672,750.0,320.0,10.0,280.0,830.0,90.0,1.0,0.7116830306643499,0.30365142641678994,0.26569499811469,0.0094891070755246,0.7875958872685501,Фреон R123,8.3492986194418,5.5604805194805005,"91,400",299.85,6.4104792812714,457.0,3660000,3.7811858405932997
475,76968.0,16695.87852,Turbo-BII-LP,280.01961264543,0.00105383993672,750.0,320.0,10.0,280.0,830.0,90.0,1.0,0.7116830306643499,0.30365142641678994,0.26569499811469,0.0094891070755246,0.7875958872685501,Фреон R123,7.799729330543599,5.5604805194805005,"91,400",299.85,6.024594897765599,457.0,3660000,3.5535740657169996
476,71554.0,16718.2243,Turbo-BII-LP,260.32277522128,0.00105383993672,750.0,320.0,10.0,280.0,830.0,90.0,1.0,0.7116830306643499,0.30365142641678994,0.26569499811469,0.0094891070755246,0.7875958872685501,Фреон R123,8.2192805191291,5.5604805194805005,"91,400",299.85,6.3332443524003,457.0,3660000,3.7356292438659002
477,65038.0,16892.98701,Turbo-BII-LP,236.61671821060003,0.00105383993672,750.0,320.0,10.0,280.0,830.0,90.0,1.0,0.7116830306643499,0.30365142641678994,0.26569499811469,0.0094891070755246,0.7875958872685501,Фреон R123,8.8792609725553,5.5604805194805005,"91,400",299.85,6.820041818121001,457.0,3660000,4.0227640435988
478,58691.0,16962.71676,Turbo-BII-LP,213.52550522,0.00105383993672,750.0,320.0,10.0,280.0,830.0,90.0,1.0,0.7116830306643499,0.30365142641678994,0.26569499811469,0.0094891070755246,0.7875958872685501,Фреон R123,9.5803803390051,5.5604805194805005,"91,400",299.85,7.3334180896534,457.0,3660000,4.325576205317501
479,53055.0,16842.85714,Turbo-BII-LP,193.02100287007,0.00105383993672,750.0,320.0,10.0,280.0,830.0,90.0,1.0,0.7116830306643499,0.30365142641678994,0.26569499811469,0.0094891070755246,0.7875958872685501,Фреон R123,10.209271155374,5.5604805194805005,"91,400",299.85,7.7885556451327,457.0,3660000,4.5940365816467
480,47706.0,16797.887319999998,Turbo-BII-LP,173.56064391516998,0.00105383993672,750.0,320.0,10.0,280.0,830.0,90.0,1.0,0.7116830306643499,0.30365142641678994,0.26569499811469,0.0094891070755246,0.7875958872685501,Фреон R123,10.968341351896,5.5604805194805005,"91,400",299.85,8.3380539806531,457.0,3660000,4.918155143541
481,42804.0,15912.26766,Turbo-BII-LP,155.72652920272,0.00105383993672,750.0,320.0,10.0,280.0,830.0,90.0,1.0,0.7116830306643499,0.30365142641678994,0.26569499811469,0.0094891070755246,0.7875958872685501,Фреон R123,11.209349840490999,5.5604805194805005,"91,400",299.85,8.4905250273061,457.0,3660000,5.0080893493015
482,38640.0,16235.294119999999,Turbo-BII-LP,140.57735464894,0.00105383993672,750.0,320.0,10.0,280.0,830.0,90.0,1.0,0.7116830306643499,0.30365142641678994,0.26569499811469,0.0094891070755246,0.7875958872685501,Фреон R123,12.286313006930001,5.5604805194805005,"91,400",299.85,9.2745772637794,457.0,3660000,5.4705582357543
483,33633.0,15082.062780000002,Turbo-BII-LP,122.36123625538,0.00105383993672,750.0,320.0,10.0,280.0,830.0,90.0,1.0,0.7116830306643499,0.30365142641678994,0.26569499811469,0.0094891070755246,0.7875958872685501,Фреон R123,12.578018119991,5.5604805194805005,"91,400",299.85,9.450955406756,457.0,3660000,5.5745939103975
484,29481.0,14594.55446,Turbo-BII-LP,107.25571926514999,0.00105383993672,750.0,320.0,10.0,280.0,830.0,90.0,1.0,0.7116830306643499,0.30365142641678994,0.26569499811469,0.0094891070755246,0.7875958872685501,Фреон R123,13.347461930174001,5.5604805194805005,"91,400",299.85,9.9851534229996,457.0,3660000,5.8896876633708
485,25579.0,13605.851059999999,Turbo-BII-LP,93.05973484899599,0.00105383993672,750.0,320.0,10.0,280.0,830.0,90.0,1.0,0.7116830306643499,0.30365142641678994,0.26569499811469,0.0094891070755246,0.7875958872685501,Фреон R123,13.743413586356,5.5604805194805005,"91,400",299.85,10.232821047574001,457.0,3660000,6.0357730454654
486,22122.0,13407.27273,Turbo-BII-LP,80.482718414695,0.00105383993672,750.0,320.0,10.0,280.0,830.0,90.0,1.0,0.7116830306643499,0.30365142641678994,0.26569499811469,0.0094891070755246,0.7875958872685501,Фреон R123,14.991696073369,5.5604805194805005,"91,400",299.85,11.108350124372,457.0,3660000,6.5521990415511
487,16260.0,10986.486490000001,Turbo-BII-LP,59.155998617798005,0.00105383993672,750.0,320.0,10.0,280.0,830.0,90.0,1.0,0.7116830306643499,0.30365142641678994,0.26569499811469,0.0094891070755246,0.7875958872685501,Фреон R123,15.239188604214,5.5604805194805005,"91,400",299.85,11.176448976636,457.0,3660000,6.5923667738908
488,12138.0,9482.8125,Turbo-BII-LP,44.15962553646,0.00105383993672,750.0,320.0,10.0,280.0,830.0,90.0,1.0,0.7116830306643499,0.30365142641678994,0.26569499811469,0.0094891070755246,0.7875958872685501,Фреон R123,16.140670329408,5.5604805194805005,"91,400",299.85,11.722793532035999,457.0,3660000,6.9146250959789
489,8553.0,7373.275862,Turbo-BII-LP,31.116928424233,0.00105383993672,750.0,320.0,10.0,280.0,830.0,90.0,1.0,0.7116830306643499,0.30365142641678994,0.26569499811469,0.0094891070755246,0.7875958872685501,Фреон R123,16.034851759917,5.5604805194805005,"91,400",299.85,11.510836257054999,457.0,3660000,6.7896032665957
490,5840.0,5959.1836729999995,Turbo-BII-LP,21.246680930378,0.00105383993672,750.0,320.0,10.0,280.0,830.0,90.0,1.0,0.7116830306643499,0.30365142641678994,0.26569499811469,0.0094891070755246,0.7875958872685501,Фреон R123,16.927201939502,5.5604805194805005,"91,400",299.85,11.997854234830001,457.0,3660000,7.0768681341474995
491,2404.0,3122.077922,Turbo-BII-LP,8.7460652322994,0.00105383993672,750.0,320.0,10.0,280.0,830.0,90.0,1.0,0.7116830306643499,0.30365142641678994,0.26569499811469,0.0094891070755246,0.7875958872685501,Фреон R123,16.507336739865,5.5604805194805005,"91,400",299.85,11.35915791695,457.0,3660000,6.7001366344196
492,70619.0,16854.17661,Turbo-BII-LP,256.92112339424,0.00105383993672,750.0,320.0,10.0,280.0,830.0,90.0,1.0,0.7116830306643499,0.30365142641678994,0.26569499811469,0.0094891070755246,0.7875958872685501,Фреон R123,8.362764037172001,5.5604805194805005,"91,400",299.85,6.4409788456067005,457.0,3660000,3.7991758403654
493,76466.0,17106.4877,Turbo-BII-LP,278.19327123669,0.00105383993672,750.0,320.0,10.0,280.0,830.0,90.0,1.0,0.7116830306643499,0.30365142641678994,0.26569499811469,0.0094891070755246,0.7875958872685501,Фреон R123,8.0282407138368,5.5604805194805005,"91,400",299.85,6.1997471233951,457.0,3660000,3.6568866397757995
494,64835.0,17061.842109999998,Turbo-BII-LP,235.87817776044997,0.00105383993672,750.0,320.0,10.0,280.0,830.0,90.0,1.0,0.7116830306643499,0.30365142641678994,0.26569499811469,0.0094891070755246,0.7875958872685501,Фреон R123,8.987660416322301,5.5604805194805005,"91,400",299.85,6.9025826664872,457.0,3660000,4.0714503076703
495,58600.0,16839.08046,Turbo-BII-LP,213.19443536304001,0.00105383993672,750.0,320.0,10.0,280.0,830.0,90.0,1.0,0.7116830306643499,0.30365142641678994,0.26569499811469,0.0094891070755246,0.7875958872685501,Фреон R123,9.5208875935171,5.5604805194805005,"91,400",299.85,7.287501704747701,457.0,3660000,4.298492678979
496,54031.0,16727.86378,Turbo-BII-LP,196.57181803925,0.00105383993672,750.0,320.0,10.0,280.0,830.0,90.0,1.0,0.7116830306643499,0.30365142641678994,0.26569499811469,0.0094891070755246,0.7875958872685501,Фреон R123,10.011007259444,5.5604805194805005,"91,400",299.85,7.6419440587597,457.0,3660000,4.5075585462086
497,47965.0,15882.450330000001,Turbo-BII-LP,174.50291966191003,0.00105383993672,750.0,320.0,10.0,280.0,830.0,90.0,1.0,0.7116830306643499,0.30365142641678994,0.26569499811469,0.0094891070755246,0.7875958872685501,Фреон R123,10.33136698455,5.5604805194805005,"91,400",299.85,7.8552482489493,457.0,3660000,4.6333748460976
498,43146.0,16039.4052,Turbo-BII-LP,156.97076976405,0.00105383993672,750.0,320.0,10.0,280.0,830.0,90.0,1.0,0.7116830306643499,0.30365142641678994,0.26569499811469,0.0094891070755246,0.7875958872685501,Фреон R123,11.236143537881999,5.5604805194805005,"91,400",299.85,8.513077901443,457.0,3660000,5.021392037698
499,37386.0,15448.760330000001,Turbo-BII-LP,136.01513925738,0.00105383993672,750.0,320.0,10.0,280.0,830.0,90.0,1.0,0.7116830306643499,0.30365142641678994,0.26569499811469,0.0094891070755246,0.7875958872685501,Фреон R123,11.964229396723,5.5604805194805005,"91,400",299.85,9.0215191605474,457.0,3660000,5.3212933095601
500,33082.0,15175.22936,Turbo-BII-LP,120.35662646212,0.00105383993672,750.0,320.0,10.0,280.0,830.0,90.0,1.0,0.7116830306643499,0.30365142641678994,0.26569499811469,0.0094891070755246,0.7875958872685501,Фреон R123,12.802902276281,5.5604805194805005,"91,400",299.85,9.6146349647304,457.0,3660000,5.671139394729001
501,29352.0,14749.74874,Turbo-BII-LP,106.78640045693001,0.00105383993672,750.0,320.0,10.0,280.0,830.0,90.0,1.0,0.7116830306643499,0.30365142641678994,0.26569499811469,0.0094891070755246,0.7875958872685501,Фреон R123,13.530867149425001,5.5604805194805005,"91,400",299.85,10.120878184428001,457.0,3660000,5.969744165172401
502,25057.0,13920.555559999999,Turbo-BII-LP,91.160630834328,0.00105383993672,750.0,320.0,10.0,280.0,830.0,90.0,1.0,0.7116830306643499,0.30365142641678994,0.26569499811469,0.0094891070755246,0.7875958872685501,Фреон R123,14.265717312212,5.5604805194805005,"91,400",299.85,10.614410855352,457.0,3660000,6.260851688539599
503,22093.0,13309.03614,Turbo-BII-LP,80.377212636102,0.00105383993672,750.0,320.0,10.0,280.0,830.0,90.0,1.0,0.7116830306643499,0.30365142641678994,0.26569499811469,0.0094891070755246,0.7875958872685501,Фреон R123,14.895521630114,5.5604805194805005,"91,400",299.85,11.036605453826999,457.0,3660000,6.5098808434103
504,19572.0,12466.242040000001,Turbo-BII-LP,71.205486159136,0.00105383993672,750.0,320.0,10.0,280.0,830.0,90.0,1.0,0.7116830306643499,0.30365142641678994,0.26569499811469,0.0094891070755246,0.7875958872685501,Фреон R123,15.187220789162,5.5604805194805005,"91,400",299.85,11.207380701208999,457.0,3660000,6.6106116809953
505,15653.0,10505.36913,Turbo-BII-LP,56.947653527945995,0.00105383993672,750.0,320.0,10.0,280.0,830.0,90.0,1.0,0.7116830306643499,0.30365142641678994,0.26569499811469,0.0094891070755246,0.7875958872685501,Фреон R123,14.965126909939,5.5604805194805005,"91,400",299.85,10.961541558354002,457.0,3660000,6.4656048187562
506,14034.0,10395.555559999999,Turbo-BII-LP,51.05752057824,0.00105383993672,750.0,320.0,10.0,280.0,830.0,90.0,1.0,0.7116830306643499,0.30365142641678994,0.26569499811469,0.0094891070755246,0.7875958872685501,Фреон R123,15.984831780861,5.5604805194805005,"91,400",299.85,11.665913817025,457.0,3660000,6.8810749098573
507,11827.0,9461.6,Turbo-BII-LP,43.028167014311,0.00105383993672,750.0,320.0,10.0,280.0,830.0,90.0,1.0,0.7116830306643499,0.30365142641678994,0.26569499811469,0.0094891070755246,0.7875958872685501,Фреон R123,16.39984573748,5.5604805194805005,"91,400",299.85,11.900728859723001,457.0,3660000,7.019579267433599
508,10180.0,8700.854701,Turbo-BII-LP,37.036166416309,0.00105383993672,750.0,320.0,10.0,280.0,830.0,90.0,1.0,0.7116830306643499,0.30365142641678994,0.26569499811469,0.0094891070755246,0.7875958872685501,Фреон R123,16.750426462788,5.5604805194805005,"91,400",299.85,12.094523765144,457.0,3660000,7.133888123325
509,8737.0,8015.596329999999,Turbo-BII-LP,31.786344398751996,0.00105383993672,750.0,320.0,10.0,280.0,830.0,90.0,1.0,0.7116830306643499,0.30365142641678994,0.26569499811469,0.0094891070755246,0.7875958872685501,Фреон R123,17.173926490925,5.5604805194805005,"91,400",299.85,12.337286644353002,457.0,3660000,7.2770804684229
510,6912.0,6843.564356,Turbo-BII-LP,25.146756608009,0.00105383993672,750.0,320.0,10.0,280.0,830.0,90.0,1.0,0.7116830306643499,0.30365142641678994,0.26569499811469,0.0094891070755246,0.7875958872685501,Фреон R123,17.276156992967,5.5604805194805005,"91,400",299.85,12.314172811095,457.0,3660000,7.2634469013831
